ugpa,decile1,decile1b,decile3,lsat,grad,fulltime,fam_inc,tier,sex,race_black,race_hisp,race_other,race_white,pass_bar
3.4,7.0,7.0,7.0,33.5,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.0,7.0,7.0,6.0,26.5,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0
3.5,5.0,5.0,4.0,32.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.9,8.0,8.0,4.0,29.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
3.5,7.0,7.0,8.0,35.5,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.5,5.0,5.0,3.0,36.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
2.7,8.0,8.0,7.0,41.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.2,5.0,4.0,4.0,40.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.7,1.0,6.0,6.0,24.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0
3.3,4.0,4.0,4.0,38.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.9,7.0,7.0,6.0,39.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.3,6.0,6.0,6.0,40.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.3,8.0,8.0,7.0,37.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.9,3.0,3.0,2.0,30.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0
2.6,4.0,3.0,4.0,24.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0
3.5,7.0,7.0,6.0,46.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
2.8,1.0,1.0,1.0,26.5,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1
2.5,10.0,10.0,8.0,34.5,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.9,10.0,10.0,9.0,33.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1
3.0,8.0,8.0,8.0,43.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.3,6.0,6.0,6.0,43.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.3,7.0,6.0,5.0,29.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.0,10.0,10.0,8.0,44.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.6,9.0,9.0,9.0,33.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.3,6.0,6.0,6.0,43.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.7,10.0,10.0,10.0,44.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.4,10.0,10.0,9.0,38.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
2.6,4.0,4.0,4.0,35.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.4,4.0,3.0,4.0,36.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.8,8.0,8.0,7.0,46.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.4,1.0,1.0,4.0,25.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1
3.3,6.0,6.0,6.0,40.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1
2.9,2.0,2.0,4.0,35.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.3,4.0,4.0,4.0,37.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.8,8.0,8.0,9.0,42.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
2.8,6.0,6.0,6.0,33.0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1
3.7,7.0,7.0,7.0,39.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
3.1,6.0,6.0,4.0,24.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1
3.7,6.0,6.0,6.0,47.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.0,5.0,5.0,6.0,40.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.4,6.0,6.0,6.0,37.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
2.8,7.0,7.0,8.0,33.3,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.0,4.0,3.0,5.0,42.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.8,7.0,7.0,6.0,44.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
3.7,3.0,3.0,4.0,44.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.0,9.0,8.0,7.0,31.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.6,1.0,1.0,2.0,28.0,1.0,1.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,1
3.2,3.0,2.0,1.0,27.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1
3.3,10.0,10.0,10.0,44.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.6,5.0,5.0,4.0,36.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.9,6.0,6.0,6.0,46.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,1
3.0,3.0,2.0,2.0,39.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.5,6.0,6.0,6.0,44.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.9,6.0,6.0,6.0,31.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1
3.7,1.0,1.0,3.0,45.0,1.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,1
2.5,6.0,6.0,6.0,39.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.1,3.0,3.0,5.0,42.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.8,10.0,10.0,10.0,48.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
2.9,4.0,4.0,6.0,37.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.3,8.0,8.0,8.0,34.5,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.0,4.0,4.0,4.0,40.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.8,2.0,2.0,2.0,34.0,1.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1
3.4,2.0,2.0,1.0,31.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.5,6.0,6.0,5.0,47.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,1
3.9,4.0,4.0,5.0,34.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.2,9.0,8.0,10.0,39.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.8,10.0,10.0,10.0,45.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.1,3.0,3.0,3.0,38.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.2,7.0,6.0,5.0,40.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.0,4.0,3.0,7.0,42.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.5,6.0,6.0,7.0,37.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.6,5.0,5.0,4.0,25.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1
2.5,4.0,3.0,3.0,24.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0
2.7,5.0,4.0,4.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
3.1,3.0,2.0,2.0,30.5,1.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1
3.5,3.0,6.0,6.0,48.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.2,6.0,6.0,8.0,29.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1
2.9,2.0,2.0,2.0,36.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2.7,6.0,6.0,5.0,37.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.5,3.0,3.0,4.0,42.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1
2.2,8.0,8.0,9.0,39.5,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.7,7.0,7.0,6.0,34.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
2.8,4.0,4.0,3.0,30.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0
2.6,1.0,1.0,1.0,25.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0
3.7,10.0,10.0,10.0,43.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.9,10.0,10.0,10.0,45.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.2,7.0,7.0,6.0,35.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.4,6.0,6.0,6.0,34.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0
3.7,5.0,5.0,4.0,41.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,1
2.5,5.0,5.0,3.0,40.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.4,5.0,5.0,6.0,39.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1
3.4,7.0,7.0,6.0,44.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
2.9,6.0,6.0,7.0,47.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.4,6.0,5.0,4.0,43.0,1.0,1.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,1
3.5,9.0,9.0,8.0,39.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
2.8,6.0,6.0,6.0,32.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.1,1.0,6.0,6.0,32.5,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0
2.7,6.0,5.0,3.0,38.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0
3.7,4.0,4.0,5.0,41.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.4,6.0,6.0,4.0,37.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.1,8.0,8.0,7.0,31.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1
3.0,4.0,3.0,3.0,33.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1
2.7,2.0,2.0,1.0,33.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1
3.4,6.0,6.0,7.0,32.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1
3.4,7.0,6.0,7.0,36.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
3.1,1.0,1.0,1.0,34.5,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.3,5.0,5.0,6.0,27.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.7,6.0,6.0,7.0,35.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.5,7.0,7.0,5.0,34.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0
2.4,1.0,1.0,1.0,41.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1
2.9,6.0,6.0,8.0,41.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
2.3,8.0,8.0,9.0,33.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1
3.4,1.0,1.0,5.0,36.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.2,7.0,6.0,6.0,38.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.4,9.0,9.0,10.0,41.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.2,3.0,2.0,3.0,37.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.0,1.0,1.0,1.0,30.5,1.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0
2.4,6.0,6.0,6.0,42.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,1
3.9,1.0,6.0,6.0,42.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1
3.2,1.0,1.0,3.0,42.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.9,9.0,9.0,8.0,41.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1
2.9,2.0,2.0,1.0,35.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.2,10.0,10.0,10.0,45.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1
3.1,8.0,8.0,8.0,43.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.2,8.0,7.0,8.0,31.5,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.7,8.0,8.0,10.0,40.5,1.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.3,10.0,10.0,10.0,38.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.8,6.0,5.0,5.0,40.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
2.9,2.0,2.0,1.0,36.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0
3.1,4.0,4.0,3.0,28.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1
3.0,8.0,8.0,8.0,43.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.6,1.0,1.0,4.0,44.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.3,3.0,3.0,4.0,34.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.0,6.0,6.0,5.0,35.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.6,6.0,6.0,6.0,25.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.9,4.0,4.0,5.0,36.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.0,7.0,6.0,6.0,39.5,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
2.9,5.0,5.0,7.0,41.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.3,6.0,6.0,7.0,39.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.1,10.0,6.0,6.0,43.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.2,6.0,6.0,6.0,34.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1
2.9,6.0,6.0,5.0,40.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.1,4.0,4.0,6.0,36.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.5,10.0,10.0,10.0,45.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.8,1.0,1.0,1.0,26.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0
3.1,6.0,6.0,6.0,34.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.6,9.0,9.0,9.0,33.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.5,9.0,9.0,7.0,34.5,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.5,5.0,5.0,5.0,26.0,1.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1
3.4,3.0,2.0,2.0,36.5,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.9,3.0,2.0,1.0,31.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1
2.8,3.0,3.0,2.0,35.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.7,4.0,4.0,5.0,30.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1
3.7,6.0,6.0,6.0,44.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1
2.9,9.0,9.0,8.0,29.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.2,10.0,10.0,10.0,41.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.3,6.0,6.0,5.0,39.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.3,2.0,2.0,4.0,31.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.5,6.0,6.0,6.0,37.5,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,1
3.1,2.0,2.0,3.0,31.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.5,1.0,1.0,1.0,33.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1
2.8,10.0,9.0,9.0,36.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1
3.5,8.0,8.0,8.0,42.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.3,2.0,1.0,1.0,35.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1
3.1,7.0,7.0,7.0,35.5,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.4,5.0,4.0,3.0,41.5,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.9,7.0,7.0,7.0,28.5,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1
3.7,4.0,3.0,6.0,37.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1
3.3,4.0,3.0,5.0,38.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.5,4.0,4.0,5.0,36.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.3,2.0,2.0,2.0,31.5,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.3,6.0,5.0,5.0,29.0,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,1
3.5,6.0,6.0,6.0,26.0,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0
2.9,7.0,7.0,6.0,36.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1
3.6,5.0,5.0,6.0,36.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.9,9.0,9.0,9.0,34.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.3,8.0,7.0,8.0,36.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.9,8.0,8.0,6.0,47.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.4,8.0,8.0,9.0,37.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.3,5.0,5.0,3.0,40.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.8,2.0,2.0,1.0,37.5,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.5,7.0,7.0,9.0,47.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.4,1.0,1.0,3.0,38.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.4,8.0,8.0,8.0,38.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.8,5.0,5.0,7.0,34.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.1,5.0,4.0,6.0,34.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.2,2.0,1.0,2.0,33.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,1
3.0,6.0,5.0,7.0,40.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.8,8.0,8.0,10.0,42.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.0,4.0,4.0,2.0,30.5,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.0,8.0,8.0,4.0,44.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.1,6.0,6.0,8.0,39.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.3,6.0,6.0,6.0,36.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
2.9,1.0,1.0,1.0,38.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.3,9.0,9.0,10.0,40.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.4,9.0,9.0,10.0,38.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.9,6.0,6.0,3.0,38.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.4,6.0,6.0,6.0,40.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1
3.8,9.0,9.0,10.0,45.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1
2.9,2.0,2.0,2.0,36.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.9,8.0,8.0,8.0,35.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1
3.2,5.0,4.0,7.0,41.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.5,10.0,10.0,10.0,37.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.5,5.0,4.0,7.0,35.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.1,2.0,2.0,3.0,42.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
3.9,10.0,10.0,10.0,43.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
2.6,5.0,5.0,3.0,40.0,1.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.3,10.0,10.0,9.0,36.5,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
2.4,4.0,3.0,5.0,27.5,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1
3.5,9.0,9.0,10.0,30.3,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.5,5.0,5.0,3.0,30.5,1.0,1.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1
2.7,6.0,6.0,1.0,26.5,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
3.4,10.0,10.0,10.0,41.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.8,10.0,10.0,9.0,37.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1
2.7,9.0,9.0,6.0,36.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,1
2.7,7.0,6.0,4.0,34.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1
3.8,9.0,9.0,8.0,44.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
2.6,9.0,9.0,8.0,40.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1
3.4,7.0,7.0,6.0,37.5,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1
3.6,4.0,4.0,5.0,40.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.0,7.0,6.0,5.0,41.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.3,10.0,10.0,9.0,37.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1
3.9,5.0,5.0,6.0,46.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,1
2.8,9.0,9.0,7.0,34.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.8,3.0,2.0,3.0,29.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.4,9.0,9.0,10.0,37.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.0,7.0,7.0,4.0,28.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1
3.8,1.0,1.0,1.0,42.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
3.1,5.0,4.0,2.0,36.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1
2.7,2.0,1.0,4.0,32.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1
3.1,4.0,3.0,3.0,41.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
3.4,5.0,5.0,9.0,35.3,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.0,9.0,9.0,7.0,36.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
3.9,6.0,6.0,6.0,43.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1
3.4,4.0,4.0,4.0,35.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1
3.0,1.0,1.0,1.0,24.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1
3.5,6.0,6.0,6.0,37.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1
3.3,7.0,6.0,7.0,37.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
2.9,6.0,6.0,6.0,33.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1
3.3,10.0,10.0,9.0,46.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
